"","Movie ID","Action","Adventure","Animation","Children","Comedy","Crime","Documentary","Drama","Fantasy","Film-Noir","Horror","IMAX","Musical","Mystery","Romance","Sci-Fi","Thriller","War","Western","(no genres listed)"
"5534",8772,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"5535",8777,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5536",8779,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5537",8781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5538",8783,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"5539",8784,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"5540",8785,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5541",8790,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"5542",8795,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"5543",8796,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5544",8797,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5545",8798,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"5546",8799,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5547",8800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"5548",8807,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5549",8808,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5550",8810,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
"5551",8811,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5552",8813,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5553",8814,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5554",8819,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5555",8820,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5556",8821,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5557",8823,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5558",8827,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5559",8828,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"5560",8830,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
"5561",8831,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5562",8832,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5563",8833,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"5564",8835,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"5565",8836,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"5566",8838,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"5567",8839,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"5568",8840,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5569",8848,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5570",8850,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5571",8851,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5572",8853,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5573",8854,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"5574",8857,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5575",8859,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5576",8860,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"5577",8861,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
"5578",8864,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5579",8865,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"5580",8866,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5581",8870,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
"5582",8871,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5583",8872,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5584",8873,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5585",8874,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"5586",8879,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"5587",8880,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5588",8882,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"5589",8884,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5590",8892,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"5591",8893,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"5592",8899,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5593",8903,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"5594",8906,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"5595",8907,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5596",8908,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"5597",8910,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5598",8911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5599",8914,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"5600",8915,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5601",8916,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5602",8917,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5603",8918,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5604",8920,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5605",8921,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"5606",8923,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"5607",8927,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5608",8928,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"5609",8929,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5610",8930,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5611",8931,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5612",8933,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5613",8935,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5614",8937,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5615",8938,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5616",8943,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5617",8946,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5618",8947,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
"5619",8948,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"5620",8949,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"5621",8950,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"5622",8951,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5623",8954,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5624",8955,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"5625",8957,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
"5626",8958,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5627",8961,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5628",8963,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0
"5629",8964,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5630",8965,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"5631",8966,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5632",8968,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5633",8969,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"5634",8970,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5635",8972,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"5636",8973,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"5637",8974,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5638",8977,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"5639",8979,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5640",8981,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"5641",8982,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5642",8983,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"5643",8984,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5644",8985,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
"5645",8986,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5646",8987,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5647",8988,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5648",8989,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5649",8998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5650",8999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5651",9000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5652",9001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"5653",9004,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"5654",9005,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
"5655",9010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"5656",9012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5657",9018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"5658",25737,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"5659",25744,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"5660",25750,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"5661",25752,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5662",25753,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5663",25755,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"5664",25763,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5665",25764,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"5666",25769,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5667",25771,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5668",25773,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5669",25774,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"5670",25777,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5671",25788,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5672",25792,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5673",25795,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"5674",25801,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5675",25805,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"5676",25807,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"5677",25825,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"5678",25826,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5679",25827,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5680",25828,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"5681",25839,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"5682",25841,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5683",25842,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"5684",25850,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"5685",25852,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"5686",25856,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"5687",25865,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"5688",25868,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5689",25874,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5690",25882,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5691",25886,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"5692",25891,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"5693",25898,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5694",25900,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5695",25901,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"5696",25904,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"5697",25906,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"5698",25911,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"5699",25916,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"5700",25920,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
"5701",25927,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"5702",25929,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"5703",25930,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"5704",25937,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"5705",25940,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
"5706",25941,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"5707",25945,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"5708",25947,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5709",25952,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5710",25962,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5711",25965,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"5712",25971,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"5713",25972,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"5714",25993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"5715",25995,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5716",25996,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"5717",25999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5718",26003,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"5719",26005,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5720",26007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"5721",26009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"5722",26010,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"5723",26012,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5724",26013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5725",26025,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5726",26052,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5727",26079,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5728",26082,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5729",26084,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"5730",26085,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"5731",26086,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"5732",26093,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0
"5733",26094,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5734",26111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5735",26116,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"5736",26117,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"5737",26122,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"5738",26125,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"5739",26131,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"5740",26133,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5741",26147,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"5742",26150,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"5743",26151,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5744",26152,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5745",26157,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"5746",26160,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5747",26163,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"5748",26164,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5749",26171,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5750",26172,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"5751",26176,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"5752",26178,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"5753",26180,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5754",26188,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5755",26198,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5756",26199,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5757",26208,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"5758",26228,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"5759",26229,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5760",26231,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"5761",26241,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5762",26242,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"5763",26251,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5764",26258,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"5765",26265,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"5766",26268,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5767",26271,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"5768",26294,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5769",26302,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5770",26303,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"5771",26313,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5772",26317,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"5773",26318,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5774",26320,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
"5775",26322,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5776",26323,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5777",26324,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5778",26325,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"5779",26326,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5780",26338,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5781",26342,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"5782",26346,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5783",26349,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5784",26350,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5785",26366,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5786",26371,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"5787",26375,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5788",26386,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5789",26391,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
"5790",26393,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5791",26394,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"5792",26400,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5793",26403,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5794",26404,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5795",26409,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"5796",26413,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5797",26414,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5798",26422,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"5799",26425,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5800",26430,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5801",26435,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5802",26462,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"5803",26464,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5804",26467,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"5805",26471,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5806",26472,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5807",26480,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"5808",26485,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5809",26487,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5810",26492,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
"5811",26494,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5812",26501,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5813",26505,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5814",26509,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
"5815",26513,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"5816",26524,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5817",26528,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5818",26547,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5819",26554,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
"5820",26555,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5821",26562,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5822",26564,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"5823",26574,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5824",26578,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5825",26581,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5826",26585,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"5827",26587,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"5828",26599,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
